IRI0,Rainfall,Temperature min,Temperature max,Truck CV,Target IRI
11.8,2060.8,6093,12237,1297,16.22
11.5,2060.8,6093,12237,1297,13.82
11.1,2060.8,6093,12237,1297,14.43
10.1,2060.8,6093,12237,1297,12.47
9.1,2060.8,6723,11322,1297,12.05
4,2060.8,6723,11322,1297,14.33
7.9,2060.8,6723,11322,1564,13.69
9,2060.8,6723,11322,1564,15.17
8.7,2060.8,6723,11322,1564,15.12
9.3,2060.8,6723,11322,1564,10.49
9.1,2060.8,6723,11322,1564,11.25
6,2332.9,6723,11322,1564,8.91
6.7,1819,6723,11322,1564,10.12
8.7,1819,6723,11322,1564,11.42
8.3,1819,6723,11322,1564,10.12
8.3,2740.1,6723,11322,1163,10.74
7.6,2740.1,6723,11322,1163,11.25
8.3,2740.1,6723,11322,1163,10.5
8.9,2740.1,6723,11322,1163,10.56
10.6,2740.1,6723,11322,1163,12.44
8.6,2978.3,6723,11322,1163,11.28
8.6,2978.3,6723,11322,1163,10.58
6.8,2978.3,6723,11322,1163,8.59
7,2978.3,6723,11322,1163,8.87
7.6,2978.3,6723,11322,1163,9.18
5.4,2978.3,6723,11322,1378,9.3
4.7,2978.3,6723,11322,1378,9.28
4,2978.3,6723,11322,1378,5.82
4,2978.3,6723,11322,1378,6.13
4.4,2978.3,6723,11322,1378,6.49
4.7,2978.3,6723,11322,1378,6.14
3.8,2978.3,6723,11322,1378,4.48
4.5,2978.3,6723,11322,1378,6.28
6.4,3595.2,7077,10776,1378,7.69
5.7,3595.2,7077,10776,1378,6.33
4.8,3595.2,7077,10776,1378,6.24
5.3,3595.2,7077,10776,1378,6.95
5.2,3595.2,7077,10776,1378,5.78
5,3595.2,7077,10776,1378,6.22
4.3,3118,7077,10776,1378,6.87
4.9,3118,7077,10776,1378,6.13
4.6,3118,7077,10776,1378,5.99
6.2,3118,7077,10776,1378,6.82
5.3,3742.2,7077,10776,921,7.85
8,3742.2,7077,10776,921,9.12
7.5,3742.2,7077,10776,921,7.9
6.5,3742.2,7077,10776,921,6.98
5.2,3742.2,7077,10776,921,7.2
6.1,3742.2,7077,10776,921,6.8
5.9,3742.2,7077,10776,921,7.8
4,3742.2,7077,10776,921,6.66
5.2,3981.1,6578,10995,921,7.98
5.8,3981.1,6578,10995,628,8.3
4.7,4201,6578,10995,628,6.66
5.5,4201,6578,10995,628,6.97
5.3,4201,6578,10995,628,7.4
5.1,4201,6578,10995,628,6.5
5.2,4201,6578,10995,628,5.85
5.6,4012,6089,10647,1026,6.88
5.3,4012,6089,10647,1026,6.65
7,4012,6089,10647,1026,9.02
6.1,4012,6089,10647,1026,11.05
12.3,4012,6089,10647,485,15.93
12.1,4012,6089,10647,485,14.99
13.3,4012,6089,10647,485,16.6
11.1,4012,6089,10647,485,15.09
12.1,4012,6089,10647,485,15.36
13.7,4012,6089,10647,485,14.23
11.7,4012,6089,10647,485,13.35
13.3,4012,6089,10647,485,17.54
10.6,4012,6089,10647,485,14.83
17.4,2116.6,5072,9959,485,21.28
11.2,2116.6,5072,9959,485,16.57
12.7,2116.6,5072,9959,485,21.78
12.8,2116.6,5072,9959,485,17.58
13.5,2116.6,5072,9959,485,18.41
10,2116.6,5072,9959,485,15.36
6.5,2116.6,5072,9959,485,18.28
10.1,2116.6,5072,9959,485,17.08
12.3,2116.6,5072,9959,485,18.53
14.7,2116.6,5072,9959,485,20.55
12.7,2116.6,5072,9959,485,18.01
15.1,2116.6,5072,9959,485,17.61
14,2116.6,5072,9959,485,19.69
15.1,2116.6,5072,9959,485,18.36
11.7,2116.6,5072,9959,485,16.13
14.3,2116.6,5072,9959,485,19.46
13.4,2116.6,5072,9959,485,19.72
13.5,2116.6,5072,9959,485,17.81
12.8,2116.6,5072,9959,485,14.81
7.2,2116.6,5072,9959,8488,13.96
9,2116.6,5072,9959,8488,11.98
3.4,2116.6,5072,9959,4216,5.94
2.9,2116.6,5072,9959,4216,4.43
4.9,2116.6,5072,9959,4216,6.13
2.6,2116.6,5072,9959,4216,4.28
3.3,2116.6,5072,9959,4216,4.78
3.7,2116.6,5072,9959,4216,5.65
3.5,2116.6,5072,9959,4216,4.75
3.2,2116.6,5072,9959,4216,4.88
3.3,2116.6,5072,9959,4216,4.64
4.3,2116.6,5072,9959,4216,10.1
3,2116.6,5072,9959,4216,4.83
5.3,2116.6,5072,9959,4216,9.41
5.6,2116.6,5072,9959,4216,6.77
4.5,2116.6,5072,9959,4216,6.17
4.7,2116.6,5072,9959,4216,8.48
5.4,2116.6,5072,9959,4216,7.37
7.2,2116.6,5072,9959,4216,11.59
4.7,2116.6,5072,9959,4216,11.26
9,2116.6,5072,9959,4216,12.59
9.5,2116.6,5072,9959,4216,12.79
8.2,2834.4,5072,9959,4216,13.21
5.6,2834.4,5072,9959,4216,8.07
3.9,2834.4,5072,9959,4216,6.69
4.8,2834.4,5072,9959,4216,9.07
6,2834.4,5072,9959,4216,8.42
5.4,2834.4,5072,9959,4216,8.17
4.5,2834.4,5072,9959,4216,7.21
4.1,2834.4,5072,9959,4216,5.26
4.5,2834.4,5072,9959,4216,8.01
6,2834.4,5072,9959,4216,8.12
4.5,2834.4,5072,9959,4216,5.71
5.3,2834.4,5072,9959,4216,7.07
5.3,2834.4,5072,9959,4216,7.29
4.5,2834.4,5072,9959,4216,5.75
5.1,2834.4,5072,9959,4216,6.98
5.9,2834.4,5072,9959,4216,7.57
4.5,2834.4,5072,9959,4216,6.92
3.9,2834.4,5072,9959,4216,4.88
3.8,2834.4,5072,9959,4216,5.25
5.1,2834.4,5072,9959,4216,5.9
3.8,2659.2,5072,9959,4216,4.68
3.7,2659.2,5072,9959,4216,4.57
3.6,2659.2,5072,9959,4216,4.76
2.8,2659.2,5072,9959,4216,5.03
5.7,2659.2,5072,9959,4216,8.76
4.8,2659.2,5072,9959,4216,7.52
4.4,2659.2,7992,5271,1428,5.12
4.3,2659.2,7992,5271,1428,6.65
3.8,2659.2,7992,5271,1428,5.37
4.6,2659.2,7992,5271,1428,6.83
4.7,2659.2,7992,5271,1428,6.99
3.9,2659.2,7992,5271,1428,5.93
4.2,2537.9,7992,5271,1428,5.68
4.7,2537.9,7992,5271,1428,5.92
3.8,2537.9,7992,5271,1428,5.53
5.1,2537.9,7992,5271,1428,6.62
4.3,2537.9,7992,5271,1428,5.55
5.3,2537.9,7992,5271,1428,9.93
6.1,2537.9,7992,5271,1428,8.35
5.8,2537.9,7992,5271,1428,7.06
5.8,2537.9,7992,5271,1428,8.22
5.5,2537.9,7992,5271,2590,7.18
5.6,2537.9,7992,5271,2590,7.65
6.1,2537.9,7992,5271,2590,7.7
5.3,2537.9,7992,5271,2590,7.31
5.9,2537.9,7992,5271,2590,7.76
5.8,2537.9,7992,5271,2590,7.04
4.6,2537.9,7992,5271,2590,6.37
7.5,2537.9,7992,5271,2590,9.8
5.3,2537.9,7992,5271,2590,8.79
5.7,2537.9,7992,5271,2590,7.93
6.4,2537.9,7992,5271,2590,10.29
6.8,4250.3,6219,10838,2590,10.72
6.6,4250.3,6219,10838,2590,9.22
6.3,4250.3,6219,10838,2590,9.02
6.8,4250.3,6219,10838,2590,8.14
5.4,4250.3,6219,10838,2590,8.15
6,4250.3,6219,10838,2590,6.73
6.8,4250.3,6219,10838,2590,8.88
6.7,4250.3,6219,10838,2590,9.65
5.8,4250.3,6219,10838,2590,8.87
5.6,4250.3,6219,10838,2590,8.71
6.4,4250.3,6219,10838,2590,8.87
6.2,4250.3,6219,10838,2590,8.53
8,4250.3,6219,10838,2590,12.97
7.4,4250.3,6219,10838,2590,13.35
9.5,4250.3,6219,10838,2590,15.48
12.2,4250.3,6219,10838,2590,16.39
9.3,6466.6,5446,10433,2590,17.1
10.8,6466.6,5446,10433,2590,18.38
9.6,6466.6,5446,10433,2590,26.16
6.9,6466.6,5446,10433,2590,10.57
10.7,6466.6,5446,10433,2590,15.57
8.6,6466.6,5446,10433,2590,16.27
8.1,7652.7,5630,9948,2590,9.33
4.1,7652.7,5630,9948,2590,10.48
1.6,7652.7,5630,9948,2590,8.05
5,3359.1,7037,11067,1114,11.87
3.4,3359.1,7037,11067,1114,16.39
4.8,3359.1,7037,11067,1114,14.2
4.5,3359.1,6844,10618,452,8.65
4.1,3359.1,6844,10618,452,4.85
5.3,3359.1,6844,10618,452,5.59
4,3359.1,6844,10618,452,6.22
4.9,4029.6,6844,10618,452,6.1
3.6,4029.6,6844,10618,452,5.34
3.6,4029.6,6844,10618,452,5.99
4.4,4029.6,6844,10618,452,6.82
3.4,4029.6,6844,10618,452,6.31
4.7,1393.3,8166,0,1115,9.12
4.6,2477.6,8166,0,1115,5.49
3.7,2477.6,8166,0,1115,8.6
4.9,2477.6,8166,0,1115,7.09
3.6,2477.6,8166,0,1115,6.47
5.1,2477.6,8166,0,1115,7.88
3.7,2477.6,8166,0,1115,7.19
4.1,2477.6,8166,0,1115,8.9
3.8,2477.6,8166,0,1115,8.92
6.8,3011.4,12185,0,659,12.55
6,3011.4,12185,0,249,8.79
3.8,4388.4,6600,11558,3707,4.78
4.7,4388.4,7004,10791,1415,7.52
4.3,4164.9,7004,10791,1415,6.16
1.5,4164.9,7004,10791,1415,6.85
2.6,4164.9,7004,10791,1415,5.88
6.2,1930.6,7004,10791,529,19.06
7.6,1930.6,7004,10791,529,9.38
6.5,2668.5,7037,11067,539,7.23
7.3,2668.5,7037,11067,539,7.92
7.4,2668.5,7037,11067,539,7.84
6.5,2668.5,7037,11067,539,8.83
3.1,2620.8,6837,11355,3666,3.61
3.4,2620.8,6837,11355,3666,5.38
8.4,2620.8,6837,11355,3666,14.7
2.5,2620.8,6837,11355,3666,3.11
2.5,2620.8,6837,11355,2632,14.81
6.4,2620.8,6837,11355,2632,8.74
7.2,2620.8,6837,11355,2632,9.03
5.7,2635.3,6837,11355,2632,9.32
6.7,2635.3,6837,11355,2632,9.22
5.8,2635.3,6837,11355,2632,8.46
5.6,2635.3,6837,11355,2632,7.31
4.8,2635.3,6837,11355,2632,11.29
4.5,2202.7,8100,5516,473,5.8
5,2202.7,8100,5516,473,5.86
3.9,2202.7,8100,5516,473,4.47
4.6,2202.7,8100,5516,473,6.48
5.6,3826.4,8100,5516,473,6.4
7.3,3826.4,8100,5516,473,8.35
12.8,5886.8,8100,5516,383,15.35
13.6,7652.7,8100,5516,383,14.03
12.4,7652.7,8100,5516,383,13.99
9.1,7652.7,7819,5527,383,14.13
8.8,7652.7,7819,5527,383,11.2
3.4,3162,8808,5548,279,5.26
4.6,3162,8808,5548,279,11.36
6.8,3171.1,7103,11081,646,7.15
8.7,4503.1,7337,5034,299,10.57
7.7,4503.1,7337,5034,299,9.39
11.1,2108.6,9879,0,263,12.23
9.7,2108.6,9879,0,263,10.75
7,2108.6,9879,0,263,8.36
8.9,2108.6,9879,0,263,9.62
7.5,2108.6,9879,0,263,8.81
7.2,2108.6,9879,0,95,7.9
6.6,2108.6,9879,0,95,6.94
7.1,2871.9,9879,0,95,9.87
6.6,2871.9,9879,0,95,9.7
